"Object Number","Is Highlight","Is Timeline Work","Is Public Domain","Object ID","Gallery Number","Department","AccessionYear","Object Name","Title","Culture","Period","Dynasty","Reign","Portfolio","Constituent ID","Artist Role","Artist Prefix","Artist Display Name","Artist Display Bio","Artist Suffix","Artist Alpha Sort","Artist Nationality","Artist Begin Date","Artist End Date","Artist Gender","Artist ULAN URL","Artist Wikidata URL","Object Date","Object Begin Date","Object End Date","Medium","Dimensions","Credit Line","Geography Type","City","State","County","Country","Region","Subregion","Locale","Locus","Excavation","River","Classification","Rights and Reproduction","Link Resource","Object Wikidata URL","Metadata Date","Repository","Tags","Tags AAT URL","Tags Wikidata URL","primaryImage","primaryImageSmall","hasImage","fetchedAt"
"1978.301.6","False","True","True","435948","","European Paintings","1978","Painting","Portrait of a Bearded Man in Black","","","","","","16178","Artist","Attributed to","Corneille de Lyon","Netherlandish, The Hague, active by 1533–died 1575 Lyons"," ","Corneille de Lyon","Netherlandish","1533      ","1575      ","","http://vocab.getty.edu/page/ulan/500115387","https://www.wikidata.org/wiki/Q720941","","1533","1575","Oil on wood","6 3/4 x 6 1/4 in. (17.1 x 15.9 cm)","Bequest of George D. Pratt, 1935","","","","","","","","","","","","Paintings","","http://www.metmuseum.org/art/collection/search/435948","https://www.wikidata.org/wiki/Q19913191","","Metropolitan Museum of Art, New York, NY","Men|Portraits","http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300015637","https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q134307","https://images.metmuseum.org/CRDImages/ep/original/DP-13587-001.jpg","https://images.metmuseum.org/CRDImages/ep/web-large/DP-13587-001.jpg","True","2025-09-07T17:33:59.649Z"
"1978.301.7","False","False","True","435949","","European Paintings","1978","Painting","Portrait of a Bearded Man in White","","","","","","16178","Artist","Attributed to","Corneille de Lyon","Netherlandish, The Hague, active by 1533–died 1575 Lyons"," ","Corneille de Lyon","Netherlandish","1533      ","1575      ","","http://vocab.getty.edu/page/ulan/500115387","https://www.wikidata.org/wiki/Q720941","","1533","1575","Oil on wood","Overall 8 1/2 x 6 in. (21.6 x 15.2 cm), including added strip of 1/2 in. (1.3 cm) at bottom","Bequest of George D. Pratt, 1935","","","","","","","","","","","","Paintings","","http://www.metmuseum.org/art/collection/search/435949","https://www.wikidata.org/wiki/Q19913378","","Metropolitan Museum of Art, New York, NY","Men|Portraits","http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300015637","https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q134307","https://images.metmuseum.org/CRDImages/ep/original/ep1978.301.7.bw.R.jpg","https://images.metmuseum.org/CRDImages/ep/web-large/ep1978.301.7.bw.R.jpg","True","2025-09-07T17:34:01.860Z"
"1982.60.41","False","False","True","435950","542","European Paintings","1982","Painting","Portrait of a Man","","","","","","16178","Artist","Attributed to","Corneille de Lyon","Netherlandish, The Hague, active by 1533–died 1575 Lyons"," ","Corneille de Lyon","Netherlandish","1533      ","1575      ","","http://vocab.getty.edu/page/ulan/500115387","https://www.wikidata.org/wiki/Q720941","ca. 1545","1540","1550","Oil on wood","Diameter 3 3/4 in. (9.5 cm)","The Jack and Belle Linsky Collection, 1982","","","","","","","","","","","","Paintings","","http://www.metmuseum.org/art/collection/search/435950","https://www.wikidata.org/wiki/Q19913626","","Metropolitan Museum of Art, New York, NY","Men|Portraits","http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300015637","https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q134307","https://images.metmuseum.org/CRDImages/ep/original/DT8871.jpg","https://images.metmuseum.org/CRDImages/ep/web-large/DT8871.jpg","True","2025-09-07T17:34:04.024Z"
"29.100.22","False","False","True","435951","","European Paintings","1929","Painting","Portrait of a Man","","","","","","16178","Artist","Attributed to","Corneille de Lyon","Netherlandish, The Hague, active by 1533–died 1575 Lyons"," ","Corneille de Lyon","Netherlandish","1533      ","1575      ","","http://vocab.getty.edu/page/ulan/500115387","https://www.wikidata.org/wiki/Q720941","ca. 1540–50","1540","1550","Oil on wood","6 7/8 x 6 1/8 in. (17.5 x 15.6 cm)","H. O. Havemeyer Collection, Bequest of Mrs. H. O. Havemeyer, 1929","","","","","","","","","","","","Paintings","","http://www.metmuseum.org/art/collection/search/435951","https://www.wikidata.org/wiki/Q19913192","","Metropolitan Museum of Art, New York, NY","Men|Portraits","http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300015637","https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q134307","https://images.metmuseum.org/CRDImages/ep/original/DP365508.jpg","https://images.metmuseum.org/CRDImages/ep/web-large/DP365508.jpg","True","2025-09-07T17:34:06.231Z"
"32.100.121","False","False","True","435952","544","European Paintings","1932","Painting","Portrait of a Man","","","","","","16178","Artist","Attributed to","Corneille de Lyon","Netherlandish, The Hague, active by 1533–died 1575 Lyons"," ","Corneille de Lyon","Netherlandish","1533      ","1575      ","","http://vocab.getty.edu/page/ulan/500115387","https://www.wikidata.org/wiki/Q720941","","1533","1575","Oil on wood","7 x 5 1/2 in. (17.8 x 14 cm)","The Friedsam Collection, Bequest of Michael Friedsam, 1931","","","","","","","","","","","","Paintings","","http://www.metmuseum.org/art/collection/search/435952","https://www.wikidata.org/wiki/Q19913365","","Metropolitan Museum of Art, New York, NY","Men|Portraits","http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300015637","https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q134307","https://images.metmuseum.org/CRDImages/ep/original/ep32.100.121.bw.R.jpg","https://images.metmuseum.org/CRDImages/ep/web-large/ep32.100.121.bw.R.jpg","True","2025-09-07T17:34:08.442Z"
"32.100.129","False","False","True","435953","","European Paintings","1932","Painting","Portrait of a Man with a Gold Chain","","","","","","16178","Artist","Attributed to","Corneille de Lyon","Netherlandish, The Hague, active by 1533–died 1575 Lyons"," ","Corneille de Lyon","Netherlandish","1533      ","1575      ","","http://vocab.getty.edu/page/ulan/500115387","https://www.wikidata.org/wiki/Q720941","","1533","1575","Oil on wood","5 1/4 x 4 3/8 in. (13.3 x 11.1 cm)","The Friedsam Collection, Bequest of Michael Friedsam, 1931","","","","","","","","","","","","Paintings","","http://www.metmuseum.org/art/collection/search/435953","https://www.wikidata.org/wiki/Q19913193","","Metropolitan Museum of Art, New York, NY","Men|Portraits","http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300015637","https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q134307","https://images.metmuseum.org/CRDImages/ep/original/EP1549.jpg","https://images.metmuseum.org/CRDImages/ep/web-large/EP1549.jpg","True","2025-09-07T17:34:10.622Z"
"32.100.131","False","False","True","435954","","European Paintings","1932","Painting","Portrait of a Man with a Pointed Collar","","","","","","16178","Artist","Attributed to","Corneille de Lyon","Netherlandish, The Hague, active by 1533–died 1575 Lyons"," ","Corneille de Lyon","Netherlandish","1533      ","1575      ","","http://vocab.getty.edu/page/ulan/500115387","https://www.wikidata.org/wiki/Q720941","","1533","1575","Oil on wood","5 5/8 x 4 3/4 in. (14.3 x 12.1 cm)","The Friedsam Collection, Bequest of Michael Friedsam, 1931","","","","","","","","","","","","Paintings","","http://www.metmuseum.org/art/collection/search/435954","https://www.wikidata.org/wiki/Q19913039","","Metropolitan Museum of Art, New York, NY","Men|Portraits","http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300015637","https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q134307","https://images.metmuseum.org/CRDImages/ep/original/EP1548.jpg","https://images.metmuseum.org/CRDImages/ep/web-large/EP1548.jpg","True","2025-09-07T17:34:12.795Z"
"41.190.532","False","False","True","435955","","European Paintings","1941","Painting","Portrait of a Man with Gloves","","","","","","16178","Artist","Attributed to","Corneille de Lyon","Netherlandish, The Hague, active by 1533–died 1575 Lyons"," ","Corneille de Lyon","Netherlandish","1533      ","1575      ","","http://vocab.getty.edu/page/ulan/500115387","https://www.wikidata.org/wiki/Q720941","1540–45","1540","1545","Oil on wood","6 7/8 x 6 1/2 in. (17.5 x 16.5 cm)","Bequest of George Blumenthal, 1941","","","","","","","","","","","","Paintings","","http://www.metmuseum.org/art/collection/search/435955","https://www.wikidata.org/wiki/Q19913379","","Metropolitan Museum of Art, New York, NY","Men|Portraits","http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300015637","https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q134307","https://images.metmuseum.org/CRDImages/ep/original/DP365507.jpg","https://images.metmuseum.org/CRDImages/ep/web-large/DP365507.jpg","True","2025-09-07T17:34:14.944Z"
"49.7.45","False","False","True","435956","","European Paintings","1949","Painting","Portrait of a Man with a Black-Plumed Hat","","","","","","16178","Artist","Attributed to","Corneille de Lyon","Netherlandish, The Hague, active by 1533–died 1575 Lyons"," ","Corneille de Lyon","Netherlandish","1533      ","1575      ","","http://vocab.getty.edu/page/ulan/500115387","https://www.wikidata.org/wiki/Q720941","ca. 1535–40","1535","1540","Oil on wood","7 x 5 1/2 in. (17.8 x 14 cm); with added strips, 8 1/2 x 6 in. (21.6 x 15.2 cm)","The Jules Bache Collection, 1949","","","","","","","","","","","","Paintings","","http://www.metmuseum.org/art/collection/search/435956","https://www.wikidata.org/wiki/Q19912690","","Metropolitan Museum of Art, New York, NY","Men|Portraits","http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300015637","https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q134307","https://images.metmuseum.org/CRDImages/ep/original/DP-19432-001.jpg","https://images.metmuseum.org/CRDImages/ep/web-large/DP-19432-001.jpg","True","2025-09-07T17:34:17.162Z"
"41.190.533","False","False","True","435957","","European Paintings","1941","Painting","Portrait of a Young Woman","","","","","","16178","Artist","Attributed to","Corneille de Lyon","Netherlandish, The Hague, active by 1533–died 1575 Lyons"," ","Corneille de Lyon","Netherlandish","1533      ","1575      ","","http://vocab.getty.edu/page/ulan/500115387","https://www.wikidata.org/wiki/Q720941","","1533","1575","Oil on wood","Oval, 5 3/4 x 5 1/8 in. (14.6 x 13 cm)","Bequest of George Blumenthal, 1941","","","","","","","","","","","","Paintings","","http://www.metmuseum.org/art/collection/search/435957","https://www.wikidata.org/wiki/Q19913381","","Metropolitan Museum of Art, New York, NY","Portraits|Women","http://vocab.getty.edu/page/aat/300015637|http://vocab.getty.edu/page/aat/300025943","https://www.wikidata.org/wiki/Q134307|https://www.wikidata.org/wiki/Q467","https://images.metmuseum.org/CRDImages/ep/original/ep41.190.533.bw.R.jpg","https://images.metmuseum.org/CRDImages/ep/web-large/ep41.190.533.bw.R.jpg","True","2025-09-07T17:34:19.303Z"
